JDE,CN,
JDF,BR,Minas Gerais
JDG,KR,Jeju-do
JDH,IN,Rajasthan
JDM,US,Florida
JDN,US,Montana
JDO,BR,Ceara
JDP,FR,Ile-de-France
JDR,BR,Minas Gerais
JDT,US,Minnesota
JDY,US,California
JDZ,CN,Jiangxi Sheng
JED,SA,Makkah
JEE,HT,Grandans
JEF,US,Missouri
JEG,GL,
JEJ,MH,
JEK,ZM,Lusaka
JEM,US,California
JEQ,BR,Bahia
JER,JE,St Helier
JFK,US,New York
JFM,AU,Western Australia
JFN,US,Ohio
JFR,GL,
JGA,IN,Gujarat
JGB,IN,Chhattisgarh
JGD,CN,Inner Mongolia
JGE,KR,Gyeongsangnam-do
JGL,US,Georgia
JGN,CN,Gansu Sheng
JGO,GL,
JGP,US,Texas
JGQ,US,Texas
JGR,GL,
JGS,CN,Jiangxi Sheng
JGX,US,California
JHB,MY,Johor
JHC,US,New Jersey
JHE,SE,
JHF,BR,Sao Paulo
JHG,CN,Yunnan
JHL,CA,
JHM,US,Hawaii
JHS,GL,
JHW,US,New York
JHY,US,Massachusetts
JIA,BR,
JIB,DJ,Djibouti
JIC,CN,Gansu Sheng
JID,US,California
JIJ,ET,Somali
JIK,GR,North Aegean
JIL,CN,Jilin Sheng
JIM,ET,Oromiya
JIN,UG,Eastern Region
JIO,US,California
JIP,EC,Manabi
JIQ,CN,Chongqing Shi
JIR,NP,
JIU,CN,
JIW,PK,Balochistan
JJA,SB,
JJD,BR,Ceara
JJG,BR,Santa Catarina
JJI,PE,San Martin
JJM,KE,Isiolo
JJN,CN,Fujian
JJU,GL,Kujalleq
JKG,SE,Joenkoeping
JKH,GR,North Aegean
JKL,GR,South Aegean
JKR,NP,Central Region
JKV,US,Texas
JLA,US,
JLB,US,California
JLD,SE,Skane
JLH,US,Illinois
JLN,US,Missouri
JLR,IN,Madhya Pradesh
JLS,BR,Sao Paulo
JLX,US,California
JMA,US,Texas
JMB,AO,Huila
JMC,US,California
JMD,US,
JMH,US,Illinois
JMJ,CN,Yunnan
JMK,GR,South Aegean
JMM,SE,
JMN,US,Minnesota
JMO,NP,Western Region
JMS,US,North Dakota
JMU,CN,Heilongjiang Sheng
JMY,SL,Western Area
JNA,BR,Minas Gerais
JNB,ZA,Gauteng
JNG,CN,Shandong Sheng
JNH,US,Texas
JNI,AR,Buenos Aires
JNJ,OM,
JNN,GL,
JNP,US,California
JNS,GL,
JNU,US,Alaska
JNX,GR,South Aegean
JNZ,CN,Liaoning
JOC,US,
JOE,FI,North Karelia
JOG,ID,Daerah Istimewa Yogyakarta
JOH,ZA,Eastern Cape
JOI,BR,Santa Catarina
JOJ,CA,
JOK,RU,Mariy-El
JOL,PH,Autonomous Region in Muslim Mindanao
JOM,TZ,Njombe
JON,UM,
JOP,PG,
JOR,US,California
JOS,NG,Plateau
JOT,US,Illinois
JPA,BR,Paraiba
JPD,US,California
JPE,BR,
JPN,US,Virginia
JPO,BR,
JPR,BR,Rondonia
JPT,US,Texas
JPU,FR,
JPY,BR,
JQA,GL,
JQE,PA,Darien
JRA,US,
JRC,US,Minnesota
JRE,US,
JRF,US,
JRG,IN,Odisha
JRH,IN,Assam
JRK,GL,Sermersooq
JRN,BR,
JRO,TZ,Arusha
JRS,IL,West Bank
JRT,BR,Para
JSA,IN,Rajasthan
JSB,BR,Ceará
JSD,US,Connecticut
JSG,US,California
JSH,GR,Crete
JSI,GR,Thessaly
JSJ,CN,Heilongjiang Sheng
JSK,IR,Hormozgan
JSL,US,New Jersey
JSM,AR,Chubut
JSO,SE,
JSP,KR,Jeju-do
JSR,BD,Khulna
JST,US,Pennsylvania
JSU,GL,Qeqqata
JSY,GR,South Aegean
JTA,BR,
JTC,BR,Sao Paulo
JTI,BR,Goias
JTN,BR,
JTO,US,California
JTR,GR,South Aegean
JTY,GR,South Aegean
JUA,BR,
JUB,SS,Central Equatoria
JUC,US,California
JUH,CN,Maharashtra
JUI,DE,Lower Saxony
JUJ,AR,Jujuy
JUL,PE,Puno
JUM,NP,Mid Western
JUN,AU,
JUO,CO,Choco
JUP,US,California
JUR,AU,Western Australia
JUT,HN,Olancho
JUV,GL,
JUZ,CN,Zhejiang Sheng
JVA,MG,
JVI,US,
JVL,US,Wisconsin
JWA,BW,Kweneng
JWH,US,
JWL,US,Texas
JWN,IR,Zanjan
JWO,KR,Chungcheongbuk-do
JXA,CN,Heilongjiang Sheng
JXN,US,Michigan
JYR,IR,Kerman
JYV,FI,Central Finland
JZH,CN,Sichuan
KAA,ZM,Northern
KAB,ZW,Mashonaland West
KAC,SY,Al-Hasakah
KAD,NG,Kaduna
KAE,US,
KAF,PG,
KAG,KR,
KAH,AU,
KAI,GY,
KAJ,FI,Kainuu
KAK,PG,
KAL,US,
KAM,YE,Muhafazat al Hudaydah
KAN,NG,Kano
KAO,FI,Northern Ostrobothnia
KAP,CD,
KAQ,PG,
KAR,GY,
KAS,NA,Karas
KAT,NZ,Northland
KAU,FI,Southern Ostrobothnia
KAV,VE,
KAW,MM,
KAX,AU,Western Australia
KAY,FJ,
KAZ,ID,Maluku Utara
KBA,SL,Northern Province
KBB,AU,
KBC,US,
KBD,AU,
KBE,US,
KBF,ID,
KBG,UG,
KBH,PK,Balochistan
KBI,CM,South Province
KBJ,AU,
KBK,US,
KBL,AF,Kabul
KBM,PG,
KBN,CD,Kasai-Oriental
KBO,CD,
KBP,UA,Kiev
KBQ,MW,
KBR,MY,Kelantan
KBS,SL,Southern Province
KBT,MH,
KBU,ID,South Kalimantan
KBV,TH,Krabi
KBW,US,
KBX,ID,West Papua
KBY,AU,
KBZ,NZ,Canterbury
KCA,CN,Xinjiang Uygur Zizhiqu
KCB,SR,
KCC,US,
KCD,ID,
KCE,AU,
KCF,PK,Sindh
KCG,US,
KCH,MY,Sarawak
KCI,ID,Lautem
KCJ,PG,
KCK,RU,Irkutsk
KCL,US,
KCM,TR,Kahramanmaras
KCN,US,
KCO,TR,Kocaeli
KCP,UA,Khmelnytskyi
KCQ,US,
KCR,US,
KCS,AU,
KCT,LK,
KCU,UG,Western Region
KCZ,JP,Kochi
KDA,SN,Kolda
KDB,AU,
KDC,BJ,Alibori
KDD,PK,Balochistan
KDE,PG,
KDH,AF,Kandahar
KDI,ID,
KDJ,GA,
KDK,US,
KDL,EE,Hiiumaa
KDM,MV,Gaafu Dhaalu Atholhu
KDN,GA,Ngounie
KDO,MV,Laamu
KDP,PG,
KDQ,PG,
KDR,PG,Kurdzhali
KDS,AU,
KDT,TH,Nakhon Pathom
KDU,PK,Gilgit-Baltistan
KDV,FJ,
KDW,LK,
KDX,SD,Southern Kordofan
KDY,LK,North Western
KDZ,LK,Central
KEA,ID,
KEB,US,
KEC,CD,Luapula
KED,MR,Gorgol
KEE,CG,
KEF,IS,Southern Peninsula
KEG,PG,
KEH,US,Washington
KEI,ID,
KEJ,RU,Kemerovo
KEK,US,
KEL,DE,Schleswig-Holstein
KEM,FI,Lapland
KEN,SL,Eastern Province
KEO,CI,Denguele
KEP,NP,Mid Western
KEQ,ID,Maluku
KER,IR,Kerman
KES,CA,
KET,MM,
KEU,US,
KEV,FI,Pirkanmaa
KEW,CA,
KEX,PG,
KEY,KE,Kericho
KEZ,LK,Western
KFA,MR,
KFE,AU,
KFG,AU,
KFM,CA,
KFP,US,
KFS,TR,Kastamonu
KFZ,AL,
KGA,CD,Kasai-Occidental
KGB,PG,
KGC,AU,
KGD,RU,Kaliningrad
KGE,SB,
KGF,KZ,Qaraghandy
KGG,SN,Kedougou
KGH,PG,
KGI,AU,Western Australia
KGJ,MW,Northern Region
KGK,US,
KGL,RW,Kigali
KGM,PG,
KGN,CD,Bandundu
KGO,UA,Kirovohrad
KGP,RU,Khanty-Mansiyskiy Avtonomnyy Okrug
KGR,AU,
KGS,GR,South Aegean
KGT,CN,
KGU,MY,
KGW,PG,
KGX,US,
KGY,AU,Queensland
KGZ,US,
KHA,IR,Azarbayjan-e Gharbi
KHC,UA,Crimea
KHD,IR,Lorestan
KHE,UA,Kherson
KHG,CN,Xinjiang Uygur Zizhiqu
KHH,TW,Kaohsiung
KHI,PK,Sindh
KHJ,FI,Southern Ostrobothnia
KHK,IR,Bushehr
KHM,MM,Nagaland
KHN,CN,Jiangxi Sheng
KHO,ZA,
KHR,MN,OEvoerhangay
KHS,OM,Musandam
KHT,AF,Khyber Pakhtunkhwa
KHU,UA,Poltava
KHV,RU,Khabarovsk Krai
KHW,BW,
KHX,UG,Nord Kivu
KHY,IR,Azarbayjan-e Gharbi
KHZ,PF,
KIA,PG,
KIB,US,
KIC,US,California
KID,SE,Skane
KIE,PG,Bougainville
KIF,CA,
KIG,ZA,Northern Cape
KIH,IR,Hormozgan
KII,PG,
KIJ,JP,Niigata
KIK,IQ,Muhafazat Kirkuk
KIL,CD,Luapula
KIM,ZA,Northern Cape
KIN,JM,
KIO,MH,Kili Island
KIP,US,
KIQ,PG,
KIR,IE,Munster
KIS,KE,Kisumu
KIT,GR,Attica
KIU,KE,Lower Juba
KIW,ZM,Copperbelt
KIX,JP,Osaka
KIY,TZ,
KIZ,PG,
KJA,RU,Krasnoyarskiy
KJB,IN,
KJH,CN,Guizhou Sheng
KJI,CN,Xinjiang Uygur Zizhiqu
KJK,BE,Flanders
KJP,JP,Okinawa
KJT,ID,West Java
KJU,PG,
KJX,ID,Aceh
KKA,US,
KKB,US,
KKC,TH,Khon Kaen
KKD,PG,
KKE,NZ,Northland
KKF,US,
KKG,GY,
KKH,US,
KKI,US,
KKJ,JP,Fukuoka
KKK,US,
KKL,US,
KKM,TH,Lop Buri
KKN,NO,Finnmark Fylke
KKO,NZ,Northland
KKP,AU,
KKQ,RU,
KKR,PF,
KKS,IR,Isfahan
KKT,US,Indiana
KKU,US,
KKW,CD,
KKX,JP,
KKY,IE,Leinster
KKZ,KH,Koh Kong
KLB,ZM,Western
KLC,SN,Fatick
KLD,RU,Tverskaya
KLE,CM,Far North
KLF,RU,Kaluga
KLG,US,
KLH,IN,Maharashtra
KLI,CD,
KLJ,LT,
KLK,KE,
KLL,US,
KLM,IR,Golestan
KLN,US,
KLO,PH,Western Visayas
KLP,US,
KLQ,ID,South Sumatra
KLR,SE,Kalmar
KLS,US,
KLT,DE,Rheinland-Pfalz
KLU,AT,Carinthia
KLV,CZ,Karlovarsky
KLW,US,
KLX,GR,Peloponnese
KLY,CD,
KLZ,ZA,Northern Cape
KMA,PG,
KMB,PG,
KMC,SA,
KME,RW,Western Province
KMF,PG,
KMG,CN,Yunnan
KMH,ZA,Northern Cape
KMI,JP,Miyazaki
KMJ,JP,Kumamoto
KMK,CG,
KML,AU,
KMM,ID,
KMN,CD,Katanga
KMO,US,
KMP,NA,Karas
KMQ,JP,Ishikawa
KMR,PG,
KMS,GH,Ashanti
KMT,KH,Kampot
KMU,SO,Lower Juba
KMV,MM,Chin
KMW,RU,Kostroma
KMX,SA,Mintaqat `Asir
KMY,US,
KMZ,ZM,Western
KNA,CL,Valparaiso
KNB,US,Utah
KND,CD,
KNE,PG,
KNF,GB,England
KNG,ID,West Papua
KNH,TW,Fukien
KNI,AU,Western Australia
KNJ,CG,Pool
KNK,US,
KNL,PG,
KNM,CD,Kasai-Oriental
KNN,GN,Kankan
KNO,ID,North Sumatra
KNP,AO,
KNQ,NC,North Province
KNR,IR,Bushehr
KNS,AU,Tasmania
KNT,US,Missouri
KNU,IN,Uttar Pradesh
KNV,CA,
KNW,US,
KNX,AU,
KNY,RU,
KNZ,ML,
KOA,US,
KOC,NC,North Province
KOD,ID,East Kalimantan
KOE,ID,East Nusa Tenggara
KOF,ZA,
KOG,LA,Changwat Ubon Ratchathani
KOH,AU,
KOI,GB,
KOJ,JP,Kagoshima
KOK,FI,Ostrobothnia
KOL,CF,
KOM,PG,
KON,VN,Kon Tum
KOO,CD,Katanga
KOP,TH,
KOQ,DE,Saxony-Anhalt
KOR,PG,
KOS,KH,Preah Sihanouk
KOT,US,
KOU,GA,Ogooue-Lolo
KOV,KZ,Aqmola
KOW,CN,Jiangxi Sheng
KOX,ID,
KOY,US,
KOZ,US,
KPA,PG,
KPB,US,
KPC,US,
KPD,US,Pennsylvania
KPE,PG,
KPF,PG,
KPG,GY,
KPH,US,
KPI,MY,
KPK,US,
KPL,PG,
KPM,PG,
KPN,US,
KPO,KR,Gyeongsangbuk-do
KPP,AU,
KPR,US,
KPS,AU,New South Wales
KPT,US,Nevada
KPV,US,
KPW,RU,Chukotskiy Avtonomnyy Okrug
KPY,US,
KQA,US,
KQH,IN,Rajasthan
KQL,PG,
KQR,AU,
KQT,TJ,Khatlon
KRA,AU,
KRB,AU,
KRC,ID,Jambi
KRD,AU,
KRE,BI,South Kivu
KRF,SE,Vaesternorrland
KRG,GY,
KRI,PG,
KRJ,PG,
KRK,PL,Lesser Poland Voivodeship
KRL,CN,Xinjiang Uygur Zizhiqu
KRM,GY,
KRN,SE,Norrbotten
KRO,RU,Kurgan
KRP,DK,Central Jutland
KRQ,UA,Donetsk
KRR,RU,Krasnodarskiy
KRS,NO,Vest-Agder
KRT,SD,Khartoum
KRU,PG,
KRV,KE,
KRW,TM,Balkan
KRX,PG,
KRY,CN,
KRZ,CD,Bandundu
KSA,FM,Kosrae
KSB,PG,
KSC,SK,Kosicky
KSD,SE,Vaermland
KSE,UG,Western Region
KSF,DE,Hesse
KSG,PG,
KSH,IR,Kermanshah
KSI,GN,Faranah
KSJ,GR,South Aegean
KSK,SE,OErebro
KSL,SD,Kassala
KSM,US,
KSN,KZ,Qostanay
KSO,GR,West Macedonia
KSP,PG,
KSQ,UZ,Qashqadaryo
KSR,US,
KSS,ML,Sikasso
KST,SD,White Nile
KSU,NO,More og Romsdal
KSV,AU,
KSW,IL,Northern District
KSX,PG,
KSY,TR,Kars
KSZ,RU,Arkhangelskaya
KTA,AU,Western Australia
KTB,US,
KTC,CI,Vallee du Bandama
KTD,JP,
KTE,MY,Terengganu
KTF,NZ,Tasman
KTG,ID,West Kalimantan
KTH,US,
KTI,KH,Kratie
KTJ,KE,
KTK,PG,
KTL,KE,Trans Nzoia
KTM,NP,
KTN,US,
KTO,GY,
KTP,JM,Kingston
KTQ,FI,North Karelia
KTR,AU,
KTS,US,
KTT,FI,Lapland
KTU,IN,Rajasthan
KTV,VE,
KTW,PL,Silesian Voivodeship
KTX,ML,Sikasso
KTY,LK,Southern
KUA,MY,Pahang
KUC,KI,
KUD,MY,Sabah
KUE,SB,
KUF,RU,Samara
KUG,AU,Queensland
KUH,JP,Hokkaido
KUI,NZ,Auckland
KUJ,JP,Wakayama
KUK,US,
KUL,MY,Negeri Sembilan
KUM,JP,
KUN,LT,Kauno apskritis
KUO,FI,Northern Savo
KUP,PG,
KUQ,PG,
KUR,AF,Badakhshan
KUS,GL,Sermersooq
KUT,GE,Imereti
KUU,IN,Himachal Pradesh
KUV,KR,Jeollabuk-do
KUW,US,
KUX,PG,
KUY,PG,
KUZ,KR,Gangwon-do
KVA,GR,East Macedonia and Thrace
KVB,SE,Vaestra Goetaland
KVC,US,
KVE,PG,
KVG,PG,
KVK,RU,Murmansk
KVL,US,
KVM,RU,
KVO,RS,Central Serbia
KVR,RU,Primorskiy
KVU,FJ,
KVX,RU,Kirov
KWA,MH,Kwajalein Atoll
KWB,ID,
KWD,CF,Maluku Utara
KWE,CN,Guizhou Sheng
KWF,US,
KWG,UA,Kirovohrad
KWH,AF,Daykundi
KWI,KW,Al Farwaniyah
KWJ,KR,Gwangju
KWK,US,
KWL,CN,Guangxi Zhuangzu Zizhiqu
KWM,AU,
KWN,US,
KWO,PG,
KWP,US,
KWR,SB,
KWS,SB,
KWT,US,
KWU,NZ,Kowloon City
KWV,PG,
KWX,PG,
KWY,KE,
KWZ,CD,Katanga
KXA,US,
KXB,ID,Sulawesi Tenggara
KXD,RU,Khanty-Mansiyskiy Avtonomnyy Okrug
KXE,ZA,North-West
KXF,FJ,
KXK,RU,Khabarovsk Krai
KXR,PG,
KXU,PF,
KYA,TR,Konya
KYD,TW,Taiwan
KYE,LB,Aakkar
KYF,AU,
KYI,AU,
KYK,US,
KYL,US,Florida
KYN,GB,England
KYO,US,Florida
KYP,MM,
KYS,ML,Kayes
KYT,MM,Magway
KYU,US,
KYX,PG,
KYZ,RU,Tyva
KZB,US,
KZC,KH,Kampong Chhnang
KZD,KH,Pursat
KZF,PG,
KZG,DE,Bavaria
KZH,US,
KZI,GR,West Macedonia
KZN,RU,Tatarstan
KZO,KZ,Qyzylorda
KZR,TR,
KZS,GR,Antalya
LAA,US,Colorado
LAB,PG,
LAC,MY,
LAD,AO,Luanda
LAE,PG,
LAF,US,Indiana
LAG,VE,Vargas
LAH,ID,Maluku Utara
LAI,FR,Brittany
LAJ,BR,Santa Catarina
LAK,CA,
LAL,US,Florida
LAM,US,New Mexico
LAN,US,Michigan
LAO,PH,Ilocos
LAP,MX,Baja California Sur
LAQ,LY,Al Jabal al Akhdar
LAR,US,Wyoming
LAS,US,
LAT,CO,Cundinamarca
LAU,KE,Lamu
LAV,WS,
LAW,US,Oklahoma
LAX,US,California
LAY,ZA,KwaZulu-Natal
LAZ,BR,Bahia
LBA,GB,England
LBB,US,
LBC,DE,Schleswig-Holstein
LBD,TJ,Viloyati Sughd
LBE,US,Pennsylvania
LBF,US,Nebraska
LBG,FR,Ile-de-France
LBH,AU,New South Wales
LBI,FR,Midi-Pyrenees
LBJ,ID,East Nusa Tenggara
LBK,KE,Garissa
LBL,US,Kansas
LBM,MZ,
LBN,KE,Baringo
LBO,CD,Kasai-Oriental
LBP,MY,North Kalimantan
LBQ,GA,Moyen-Ogooue
LBR,BR,Amazonas
LBS,FJ,
LBT,US,North Carolina
LBU,MY,
LBV,GA,
LBW,ID,North Kalimantan
LBX,PH,Mimaropa
LBY,FR,Pays de la Loire
LBZ,AO,Lunda Norte
LCA,CY,Larnaka
LCB,BR,
LCC,IT,Apulia
LCD,ZA,Limpopo
LCE,HN,Atlantida
LCF,GT,Izabal
LCG,ES,Galicia
LCH,US,Louisiana
LCI,US,New Hampshire
LCJ,PL,Lodz Voivodeship
LCK,US,Ohio
LCL,CU,Pinar del Rio
LCM,AR,Cordoba
LCN,AU,South Australia
LCO,CG,
LCP,AR,Neuquen
LCQ,US,Florida
LCR,CO,
LCS,CR,
LCT,CN,
LCV,IT,Tuscany
LCX,CN,Fujian
LCY,GB,
LDA,IN,West Bengal
LDB,BR,Parana
LDC,AU,Queensland
LDE,FR,Midi-Pyrenees
LDG,RU,Arkhangelskaya
LDH,AU,New South Wales
LDI,TZ,Lindi
LDJ,US,New Jersey
LDK,SE,Vaestra Goetaland
LDM,US,Michigan
LDN,NP,Eastern Region
LDO,SR,Brokopondo
LDR,YE,Abyan
LDS,CN,Heilongjiang Sheng
LDU,MY,
LDV,FR,Brittany
LDW,AU,
LDX,GF,Marowijne
LDY,GB,Northern Ireland
LDZ,ZA,
LEA,AU,
LEB,US,Vermont
LEC,BR,Bahia
LED,RU,St.-Petersburg
LEE,US,Florida
LEF,LS,
LEG,MR,
LEH,FR,Haute-Normandie
LEI,ES,Andalusia
LEJ,DE,
LEK,GN,Labe
LEL,AU,
LEM,US,South Dakota
LEN,ES,Castille and Leon
LEO,GA,Haut-Ogooue
LEP,BR,Minas Gerais
LEQ,GB,England
LER,AU,
LES,LS,
LET,CO,Amazonas
LEU,ES,Sant Julia de Loria
LEV,FJ,
LEW,US,Maine
LEX,US,Kentucky
LEY,NL,Flevoland
LEZ,HN,Intibuca
LFB,MZ,Nampula
LFH,CN,Yunnan
LFI,US,
LFK,US,Texas
LFM,IR,Fars
LFN,US,North Carolina
LFO,ET,Hiiraan
LFP,AU,
LFQ,CN,Shanxi Sheng
LFR,VE,Tachira
LFT,US,Louisiana
LFW,TG,Maritime
LGA,US,New York
LGB,US,California
LGC,US,Georgia
LGD,US,Oregon
LGE,AU,
LGF,US,
LGG,BE,Wallonia
LGH,AU,
LGI,BS,Long Island
LGK,MY,Kedah
LGL,MY,
LGM,PG,
LGN,PG,
LGO,DE,Lower Saxony
LGP,PH,Bicol
LGQ,EC,Sucumbios
LGR,CL,Aisen
LGS,AR,Mendoza
LGT,CO,Bolivar
LGU,US,Utah
LGW,GB,England
LGX,SO,
LGY,VE,Merida
LGZ,CN,
LHA,DE,Baden-Wuerttemberg
LHB,US,
LHE,PK,Punjab
LHG,AU,
LHI,ID,Papua
LHK,CN,Hubei
LHN,TW,Taiwan
LHP,PG,
LHR,GB,England
LHS,AR,
LHU,NA,
LHV,US,Pennsylvania
LHW,CN,
LIA,CN,Chongqing Shi
LIB,AU,
LIC,US,Colorado
LIE,CD,Equateur
LIF,NC,Loyalty Islands
LIG,FR,Limousin
LIH,US,Hawaii
LII,ID,
LIJ,US,
LIK,MH,Likiep Atoll
LIL,FR,Nord-Pas-de-Calais
LIM,PE,Callao
LIN,IT,Lombardy
LIO,CR,Limon
LIP,BR,Sao Paulo
LIQ,CD,
LIR,CR,Guanacaste
LIS,PT,Lisbon
LIT,US,Arkansas
LIV,US,
LIW,MM,Kayah
LIX,MW,Northern Region
LIY,US,Georgia
LIZ,US,Pennsylvania
LJA,CD,Kasai-Oriental
LJC,US,Tennessee
LJG,CN,Yunnan
LJN,US,Texas
LJU,SI,Sencur
LKA,ID,East Nusa Tenggara
LKB,FJ,
LKC,CG,Plateaux
LKD,AU,
LKE,US,Washington
LKG,KE,Northern Region
LKH,MY,Sarawak
LKI,US,Minnesota
LKK,US,
LKL,NO,Finnmark Fylke
LKN,NO,Nordland
LKO,IN,Uttar Pradesh
LKP,US,New York
LKR,SO,Sanaag
LKS,US,Texas
LKU,KE,
LKV,US,Oregon
LKW,OM,Az Zahirah
LKY,TZ,Arusha
LKZ,GB,England
LLA,SE,Norrbotten
LLB,CN,Guangxi Zhuangzu Zizhiqu
LLC,PH,Cagayan Valley
LLE,ZA,Mpumalanga
LLF,CN,Hunan
LLG,AU,
LLH,HN,
LLI,ET,Amhara
LLJ,ID,South Sumatra
LLK,AZ,Lankaran
LLL,AU,
LLM,MY,
LLN,ID,Papua
LLO,ID,South Sulawesi
LLP,AU,
LLS,AR,Formosa
LLT,AO,Benguela
LLU,GL,
LLV,CN,Shanxi Sheng
LLW,MW,Central Region
LLX,US,Vermont
LLY,US,New Jersey
LMA,US,
LMB,MW,Central Region
LMC,CO,Meta
LMD,AR,Rio Negro
LME,FR,Centre
LMG,PG,
LMH,HN,Colon
LMI,PG,
LML,MH,Lae Atoll
LMM,MX,Sinaloa
LMN,MY,Sarawak
LMO,GB,Scotland
LMP,IT,Sicily
LMQ,LY,Sha`biyat al Wahat
LMR,ZA,Northern Cape
LMS,US,Mississippi
LMT,US,Oregon
LMU,ID,
LMV,MV,
LMX,CO,
LMY,PG,
LMZ,MZ,Mtwara
LNA,US,
LNB,VU,
LNC,PG,
LND,US,Wyoming
LNE,VU,
LNF,PG,
LNG,PG,
LNH,AU,
LNI,US,
LNJ,CN,Yunnan
LNK,US,Nebraska
LNL,CN,Gansu Sheng
LNM,PG,
LNN,US,Ohio
LNO,AU,
LNP,US,Virginia
LNQ,PG,
LNR,US,Wisconsin
LNS,US,Pennsylvania
LNU,ID,North Kalimantan
LNV,PG,East New Britain
LNX,RU,Smolensk
LNY,US,Hawaii
LNZ,AT,Upper Austria
LOA,AU,
LOB,CL,Coquimbo
LOC,AU,
LOD,VU,
LOE,TH,Loei
LOF,MH,Jabat Island
LOG,US,Washington
LOH,EC,Loja
LOI,BR,Santa Catarina
LOK,KE,
LOL,US,Nevada
LOM,MX,Jalisco
LOO,DZ,Laghouat
LOP,ID,West Nusa Tenggara
LOQ,BW,South East
LOR,US,Alabama
LOS,NG,Lagos
LOT,US,Illinois
LOU,US,Kentucky
LOV,MX,Coahuila
LOW,US,Virginia
LOX,GT,El Progreso
LOY,KE,Turkana
LOZ,US,Kentucky
LPA,ES,Canary Islands
LPB,BO,La Paz
LPC,US,
LPD,CO,
LPE,CO,Valle del Cauca
LPF,CN,Guizhou Sheng
LPG,AR,Buenos Aires
LPI,SE,OEstergoetland
LPJ,VE,Apure
LPK,RU,Lipetsk
LPL,GB,England
LPM,VU,
LPN,PG,
LPO,US,Indiana
LPP,FI,South Karelia
LPQ,LA,Louangphabang
LPS,US,
LPT,TH,Lampang
LPU,ID,North Kalimantan
LPW,US,
LPX,LV,Grobina
LPY,FR,Auvergne
LQK,US,South Carolina
LQM,CO,Putumayo
LQN,AF,Badghis
LRA,GR,Thessaly
LRB,LS,Leribe
LRD,US,Texas
LRE,AU,
LRF,US,Arkansas
LRG,PK,Balochistan
LRH,FR,Poitou-Charentes
LRI,CO,Cordoba
LRJ,US,Iowa
LRK,US,La Paz
LRL,TG,Kara
LRM,DO,La Romana
LRN,US,Washington
LRO,US,Missouri
LRQ,CA,
LRR,IR,Fars
LRS,GR,South Aegean
LRT,FR,Brittany
LRU,US,New Mexico
LRV,VE,Vargas
LSA,PG,
LSB,US,New Mexico
LSC,CL,Coquimbo
LSD,US,Kentucky
LSE,US,Wisconsin
LSF,US,
LSH,MM,
LSI,GB,
LSJ,PG,
LSK,US,Wyoming
LSL,CR,Alajuela
LSM,MY,East Kalimantan
LSN,US,California
LSO,FR,Pays de la Loire
LSP,VE,Falcon
LSQ,CL,Biobio
LSR,US,
LSS,GP,Guadeloupe
LST,AU,Tasmania
LSU,MY,
LSV,US,Nevada
LSW,ID,Aceh
LSX,ID,Aceh
LSY,AU,New South Wales
LSZ,HR,Primorsko-Goranska
LTA,ZA,Limpopo
LTB,AU,Tasmania
LTC,TD,Tandjile
LTD,LY,Sha`biyat Nalut
LTF,PG,Sandaun
LTG,NP,Tibet Autonomous Region
LTH,US,
LTI,MN,Govi-Altay
LTK,SY,Latakia
LTL,GA,Ogooue-Lolo
LTM,GY,
LTN,GB,England
LTO,MX,Baja California Sur
LTP,AU,
LTQ,FR,Nord-Pas-de-Calais
LTR,IE,Ulster
LTS,US,Oklahoma
LTT,FR,
LTU,IN,Maharashtra
LTV,AU,
LTW,US,
LTX,EC,Cotopaxi
LUA,NP,
LUB,GY,
LUC,FJ,
LUD,NA,Karas
LUE,SK,Banskobystricky
LUF,US,
LUG,CH,Ticino
LUH,IN,Punjab
LUI,HN,La Union
LUK,US,Kentucky
LUL,US,Mississippi
LUM,CN,
LUN,ZM,Lusaka
LUO,AO,Moxico
LUP,US,
LUQ,AR,San Luis
LUR,US,
LUS,CD,Bandundu
LUT,AU,
LUU,AU,
LUV,ID,
LUW,ID,Central Sulawesi
LUX,LU,Luxembourg
LUZ,PL,
LVA,FR,Pays de la Loire
LVB,BR,Rivera
LVD,US,
LVI,ZM,Southern
LVK,US,California
LVL,US,Virginia
LVM,US,Montana
LVO,AU,
LVP,IR,Hormozgan
LVR,BR,
LVS,US,New Mexico
LWA,PH,Cordillera
LWB,US,West Virginia
LWC,US,Kansas
LWE,ID,East Nusa Tenggara
LWH,AU,
LWI,PG,
LWK,GB,
LWL,US,Nevada
LWM,US,Massachusetts
LWN,AM,Shirak
LWO,UA,Lviv
LWR,NL,Friesland
LWS,US,Idaho
LWT,US,Montana
LWV,US,Illinois
LWY,MY,Labuan
LXA,CN,Tibet Autonomous Region
LXG,LA,Loungnamtha
LXN,US,Nebraska
LXR,EG,Luxor
LXS,GR,North Aegean
LXU,ZM,Western
LXV,US,Colorado
LYA,CN,
LYB,KY,
LYC,SE,Vaesterbotten
LYE,GB,England
LYG,CN,Jiangsu Sheng
LYH,US,Virginia
LYI,CN,Shandong Sheng
LYK,ID,West Nusa Tenggara
LYN,FR,Rhone-Alpes
LYO,US,Kansas
LYP,PK,Punjab
LYR,SJ,Svalbard
LYS,FR,Rhone-Alpes
LYT,AU,Queensland
LYU,US,Minnesota
LYX,GB,England
LZA,CD,Kasai-Oriental
LZC,MX,Michoacan
